ticker,name,sector,country,currency,slippage_bps,local_id,delisting_date
2N8.SG,"GLOBAL NET LEASE   DL-,01",Unknown,—,EUR,43,A2DL1B,
2NF.F,SYENSQO S.A.,Unknown,—,EUR,34,A3E1GW,
2NH.F,"NATURHOUSE HEALTH  EO-,05",Unknown,—,EUR,39,A14SCM,
2NP.F,"SPYROSOFT S.A.    ZY -,10",Unknown,—,EUR,43,A2QGAZ,
2OQ.F,AMPLIFY EN. CORP. NEW,Unknown,—,EUR,50,A2PP3L,
2OY.F,"DOW INC.           DL-,01",Chemistry,USA,EUR,31,A2PFRC,
2PG.F,"PROPETRO HLD.CORP.DL-,001",Oil & Gas,USA,EUR,37,A2DM7L,
2PI.MU,PIRELLI + C.,Vehicles,Italy,EUR,48,A2DX1M,
2PO.F,"POST HLDGS INC.    DL-,01",Food,USA,EUR,31,A1JS25,
2PQ.F,ORGANOGENESIS HLDGS,Unknown,—,EUR,49,A2PA31,
2PU.F,"PULMATRIX INC.   DL-,0001",Unknown,—,EUR,49,A3DWEE,
2QO.F,"QORVO INC.DL -,0001",Electronics & Semiconductors,USA,EUR,20,A12CY9,
2R7.F,AZELIS GROUP N.V.,Unknown,—,EUR,38,A3C292,
2RG.F,EUROPRIS ASA         NK 1,Unknown,—,EUR,48,A14U1Q,
2RJA.F,PHUNWARE INC.  NEW O.N.,Unknown,—,EUR,50,A404G9,
2RM.F,"RE/MAX HLDGS A  DL -,0001",Real Estate,USA,EUR,38,A1W4VU,
2S0.F,"SATS ASA        NK 2,125",Unknown,—,EUR,39,A2PTV3,
2S3.SG,"APA CORP.        DL -,625",Oil & Gas,USA,EUR,30,A2QQVE,
2TG.F,"STERIS PLC       DL 0,001",Pharma & Cosmetics,Irland,EUR,8,A2PGLV,
2TK.F,"ELEDON PHARMACEUT.DL-,001",Unknown,—,EUR,32,A2QL00,
2TY.F,"PAGERDUTY INC. DL-,000005",Computer & Network,USA,EUR,40,A2PF9K,
2U3.DE,"ALCON AG  NAM. SF -,04",Healthcare & Medicine,Switzerland,EUR,24,A2PDXE,
2U9.F,"PINTEREST INC.  DL-,00001",Unknown,—,EUR,28,A2PGMG,
2UH0.F,ANGI INC.            O.N.,Unknown,—,EUR,39,A4142Q,
2V8.F,OPERA LTD. SP.ADR/2,Unknown,—,EUR,32,A2JRLX,
2VO.SG,VALMET CORP,Machinery & Equipment,Finland,EUR,23,A1XA9J,
2VSA.F,VERASTEM INC. NEW,Unknown,—,EUR,50,A3EHM3,
2VZ.F,"LEONARDO DRS INC.  DL-,01",Unknown,—,EUR,30,A2QQ8Z,
2WBA.SG,WEIBO CORP. A,Unknown,—,EUR,38,A2PRSF,
2WSA.F,"WAVESTONE S.A.EO 0,025",Unknown,—,EUR,30,A2JSDZ,
2WZ.F,"O-I GLASS INC.     DL-,01",Consumer goods Diverse,USA,EUR,38,A2PXK0,
2X0.DE,"CORTEVA INC.      DL -,01",Chemistry,USA,EUR,20,A2PKRR,
2X1.SG,"ABIVAX SA         EO -,01",Biotech & Nanotech,France,EUR,48,A14UQC,
2XD.F,"NEXTDECADE CORP.   DL-,01",Unknown,—,EUR,41,A2DVCF,
2XM0.F,NGEX MINERALS LTD NEW,Unknown,—,EUR,50,A41KP9,
2XT.F,"DXC TECHNOLOGY CO. DL-,01",Internet & Software,USA,EUR,32,A2DM8U,
2Y5.F,ENDAVA LTD.  SP.ADR/1,Unknown,—,EUR,40,A2JRLY,
2YN.F,MAYVILLE ENGINEERING CO.,Unknown,—,EUR,33,A2PH3K,
2YP.F,HEALTH CATALYST INC.,Unknown,—,EUR,50,A2PH3J,
2ZP.F,AVIO S.P.A.,Unknown,—,EUR,50,A14XKE,
307.F,SHOPIFY A SUB.VTG,Others,Canada,EUR,20,A14TJP,
30J.F,"IDEAYA BIOSCIENCE  DL-,01",Unknown,—,EUR,30,A2PJPB,
30Q.F,ITALIAN EXHIB. GRP,Unknown,—,EUR,35,A2PMLW,
31WN.F,WESTERN COPPER+GOLD CORP.,Unknown,—,EUR,48,A1JMCZ,
32RD.F,"PORCH GROUP INC. DL-,0001",Unknown,—,EUR,41,A2QK2W,
334.F,CUSTOMERS BANCORP VTG DL1,Unknown,—,EUR,37,A1WZCH,
3350.F,"WHITEHAWK THERAP.DL-,0001",Unknown,—,EUR,50,A3CSR9,
3371.F,"CORBUS P.H. NEW DL-,0001",Unknown,—,EUR,42,A3D54P,
33B.F,BADGER METER         DL 1,Elektrische Geräte,USA,EUR,9,863871,
33L.DE,LULULEMON ATHLETICA INC.,Various commercial firms,Canada,EUR,10,A0MXBY,
34D.F,DIASORIN,Others,Italy,EUR,6,A0MTB2,
34U.F,"ULTA BEAUTY DL-,01",Pharma & Cosmetics,USA,EUR,10,A0M240,
34Z.F,"ZEDGE INC. CL.B    DL-,01",Unknown,—,EUR,50,A2AJ7X,
351.F,LIVEONE INC.    NEW O.N.,Unknown,—,EUR,46,A41J2U,
354.F,"COLLEGIUM PHARMAC.DL-,001",Unknown,—,EUR,33,A14SUV,
35G.F,"GENPACT LTD    DL 0,01",Unknown,—,EUR,29,A0MXL7,
35U.F,"PAR TECHNOLOGY     DL-,02",Unknown,—,EUR,31,867279,
36E.F,GFL ENVIRONM.(SUB.VT.SH.),Unknown,—,EUR,50,A2PUD4,
36K.F,KLAVENESS COMB.CARR.  NK1,Unknown,—,EUR,30,A2PK8E,
36N.F,ABAXX TECHNOLOGIES INC.,Unknown,—,EUR,50,A3EGK4,
36Z.F,ORIGIN BANCORP IN     DL5,Unknown,—,EUR,23,A2JLY6,
37C.F,"CNH INDUSTRIAL    EO -,01",Machinery & Equipment,Netherlands,EUR,44,A1W599,
37H.F,"GLOBAL SHIP LEA. A DL-,01",Unknown,—,EUR,29,A2PEWC,
38D.F,"GODADDY INC. CL.A DL-,001",Internet & Software,USA,EUR,20,A14QAF,
38I.F,"INTELLIA THERAPEU  DL-,01",Biotech & Nanotech,USA,EUR,37,A2AG6H,
38P.F,PIHLAJALINNA OY,Unknown,—,EUR,47,A14UF2,
3920.F,SPYRE THERAPEUTICS INC.,Unknown,—,EUR,36,A3D4LY,
398.F,"CRICUT INC. CL.A  DL-,001",Unknown,—,EUR,26,A2QQ7C,
39EA.F,GANFENG LITHIUM     H HD1,Unknown,—,EUR,41,A2N6UN,
3A6.F,PHINIA INC.,Unknown,—,EUR,34,A3EMJQ,
3A9.SG,CIPHER MINING INC.,Unknown,—,EUR,31,A3CYXH,
3AD1.F,EPIROC AB B,Unknown,—,EUR,43,A3CPHW,
3AM.F,"ASTRANA HEALTH   DL -,00",Healthcare & Medicine,USA,EUR,30,A14SUE,
3BX.F,"BOX INC. A       DL-,0001",Internet & Software,USA,EUR,32,A110YG,
3BY3.SG,"BRUNEL INTL NV    EO -,03",Various services,Netherlands,EUR,21,A115DT,
3C1.F,"CARBIOS SA        EO -,70",Unknown,—,EUR,37,A1XA4J,
3C3.F,KIMBALL ELECTRONICS,Unknown,—,EUR,45,A12EMH,
3CA.F,PLEJD AB,Unknown,—,EUR,50,A2JG28,
3CJ.F,CREEPY JAR S.A. ZY 1,Unknown,—,EUR,41,A2JR4R,
3CN.F,"ARTERIS INC.   DL -,001",Unknown,—,EUR,28,A3C6A9,
3CP.F,XIAOMI CORP. CL.B,Others,China,EUR,20,A2JNY1,
FOO.DE,"SALESFORCE.COM    DL-,001",Internet & Software,USA,EUR,8,A0B87V,
3D6.F,ARQIT QUANTUM INC.,Unknown,—,EUR,30,A40P0P,
3E0.F,ESTABLISHMENT LABS HLDGS,Unknown,—,EUR,21,A2JRE4,
3E1.DE,ELASTIC N.V.,Unknown,—,EUR,19,A2N5RS,
3E2.F,"ETSY INC.         DL-,001",Various commercial firms,USA,EUR,20,A14P98,
3E4.F,ENGHOUSE SYSTEMS LTD.,Unknown,—,EUR,50,A0BK31,
3E7.F,EVERGY INC.,Energy & Water,USA,EUR,35,A2JNBV,
3EC.F,"EATON CORP.PLC    DL -,01",Electronics & Semiconductors,USA,EUR,10,A1J88N,
3FB.F,BULTEN AB,Unknown,—,EUR,46,A1JGQU,
3FF.F,"FUTUREFUEL CORP. DL-,0001",Unknown,—,EUR,50,A0YHQB,
3FO.F,Franco-Nevada Corp.,Resources,Canada,EUR,10,A0M8PX,
3G0.F,"ALTIMMUNE INC.   DL-,0001",Pharma & Cosmetics,USA,EUR,44,A2N5Z6,
3GA.F,HANZA AB,Unknown,—,EUR,50,A2H8U3,
3GD.SG,"BENETEAU SA  INH.  EO-,10",Unknown,—,EUR,50,882042,
3HD.F,HYPERLIQUID STRAT. O.N.,Unknown,—,EUR,33,A41S7H,
3HH.F,"CHEWY INC.         DL-,01",Unknown,—,EUR,30,A2PL6S,
3HM.DE,"MSCI INC. A        DL-,01",Banking & Finance,USA,EUR,10,A0M63R,
3HY.DE,SIRIUS XM HLDGS INC. O.N.,Unknown,—,EUR,21,A3ELRR,
3I0.SG,"REXFORD IND.REALTY DL-,01",Unknown,—,EUR,30,A1W27P,
3I5.F,"FRONTDOOR INC.   DL-,01",Unknown,—,EUR,42,A2N6K1,
3I6.F,F-SECURE OYJ,Unknown,—,EUR,36,A3DQKY,
3IC.F,ICADE S.A.,Real Estate,France,EUR,19,850999,
3IW.F,"INVESCO LTD       DL -,10",Banking & Finance,USA,EUR,30,A0M6U7,
3K2.F,EXPERT.AI S.P.A.,Unknown,—,EUR,50,A1XEPB,
3KO.F,KONTOOR BRANDS INC.,Unknown,—,EUR,19,A2PJSK,
3L3.F,"TACTILE SYS TECH. DL-,001",Unknown,—,EUR,26,A2APEV,
3L50.F,LIGHTSPEED COMMERCE  INC.,Unknown,—,EUR,40,A3CWX3,
3L7A.F,"QUALYS INC.      DL -,001",Internet & Software,USA,EUR,20,A1J423,
3LN.DE,LIVE NATION ENTERTAINMENT INC. REGISTERED SHARES D,Others,USA,EUR,10,A0H0VZ,
3LO.F,"POWERFLEET INC.    DL-,01",Unknown,—,EUR,49,A2PS8H,
3O40.F,LIBERTY GLOBAL LTD CL.A,Unknown,—,EUR,28,A3ES4W,
3O8.F,OMEROS CORP.,Unknown,—,EUR,39,A0NBFF,
3OY1.SG,MAIRE TECNIMONT SPA,Unknown,—,EUR,50,A1W0E6,
3P7.DE,PANDORA,Various commercial firms,Denmark,EUR,24,A1C6JV,
3PC.F,CEMENTIR HOLDING N.V. EO1,Unknown,—,EUR,42,A2PS9R,
3PK.F,"VICTORY CAP. CL.A  DL-,01",Unknown,—,EUR,34,A2JDX0,
3PL.F,"PLANET FITNESS A DL-,0001",Others,USA,EUR,29,A14U2K,
3PY3.F,FRONTERA ENERGY CORP.,Unknown,—,EUR,50,A2DY0J,
3QD.DE,"DATADOG INC.  A DL-,00001",Internet & Software,USA,EUR,10,A2PSFR,
3RB0.F,"RECKITT BENCK.LS-,1041666",Unknown,—,EUR,44,A420TB,
3RCA.F,"RINGCENTRAL A    DL-,0001",Internet & Software,USA,EUR,30,A1W58K,
3RL.F,ALARM.COM HOLDINGS INC.,Unknown,—,EUR,30,A14VCL,
3S9.DE,"SUNRUN INC.      DL-,0001",Others,USA,EUR,36,A14V1T,
3SX.F,"OKEA A.S.          NK-,1",Unknown,—,EUR,50,A2PLN0,
3T4.F,"TERADATA (DEL.)    DL-,01",Banking & Finance,USA,EUR,32,A0M0ZR,
3TY.F,"TITAN MACHINERY DL-,00001",Unknown,—,EUR,29,A0M8F2,
3U6.F,UGI CORP.,Energy & Water,USA,EUR,18,887836,
3U8.F,DRAGANFLY INC.,Unknown,—,EUR,38,A40LPP,
3UB.DE,UBIQUITI INC.,Unknown,—,EUR,10,A2PQP8,
3UE.F,"URBAN EDGE PROPERT.DL-,01",Unknown,—,EUR,48,A12HHQ,
3UF.F,"CIMPRESS PLC       EO-,01",Unknown,—,EUR,20,A2PWHR,
3UN0.SG,"GLO.MED REIT NEW DL-,001",Unknown,—,EUR,31,A41G72,
3UX.F,"CLEANSPARK INC.  DL-,001",Unknown,—,EUR,35,A2PWWQ,
3V64.DE,VISA,Banking & Finance,USA,EUR,10,A0NC7B,
3VG.F,"THX PHARMA        EO -,01",Unknown,—,EUR,50,A2H6LX,
3VU.F,CARLYLE GROUP INC.,Unknown,—,EUR,30,A2PXCR,
3WG.F,"WALLIX GROUP      EO -,10",Unknown,—,EUR,50,A14U3H,
3Y0.F,TRIPLE FLAG PREC.MET.,Unknown,—,EUR,40,A2PYB1,
3YL.F,"SMARTOPTICS GRP AS NK-,02",Unknown,—,EUR,41,A3CRYH,
3YZ.F,CTP N.V.             EO 1,Unknown,—,EUR,13,A2QRMW,
3ZT.F,REYNOLDS CONS.PROD.DL-001,Unknown,—,EUR,49,A2PYUS,
41I.F,"ARES COMM.REAL EST.DL-,01",Unknown,—,EUR,12,A1J0GG,
41L.F,LABORATORIOS FARMACEUT.,Unknown,—,EUR,21,A0M0GQ,
41X.F,"ARDELYX INC. REGISTERED SHARES DL -,0001",Unknown,—,EUR,50,A116X0,
42S.F,"BOSTON OMAHA CORP.DL-,001",Unknown,—,EUR,43,A2DUKW,
42Z.F,"REVOLUTION MED.  DL-,0001",Unknown,—,EUR,11,A2PYWG,
43C.F,"CACTUS INC. CL.A  DL-,01",Unknown,—,EUR,20,A2JC5K,
43D.F,DARLING INGREDIENTS INC.,Environment & Recycling,USA,EUR,30,895117,
43Z.F,"SCHRODINGER INC.DL -,01",Unknown,—,EUR,28,A2PY7M,
44C1.F,"CIVEO CORP.       DL -,01",Unknown,—,EUR,33,A2QJBW,
44Y.F,"EXP WORLD HLDG DL-,00001",Unknown,—,EUR,50,A2H6LH,
45C.F,"CROWDSTRIKE HLD. DL-,0005",Internet & Software,USA,EUR,10,A2PK2R,
45R0.SG,"RITHM PROPERTY TR.DL -,01",Unknown,—,EUR,40,A41XTL,
45T.F,"IES HLDGS INC.     DL-,01",Unknown,—,EUR,9,A2AKNG,
45U0.SG,ORCHID ISLAND CAPIT.DL-01,Unknown,—,EUR,18,A3DR6C,
46K.F,"IRADIMED CORP.   DL-,0001",Unknown,—,EUR,31,A118V4,
46T.SG,GPT GROUP,Banking & Finance,Australia,EUR,32,867152,
47O.F,"VONTIER CORP.  DL -,0001",Unknown,—,EUR,40,A2P0AJ,
47Q.DE,"OVINTIV INC.       DL-,01",Oil & Gas,Canada,EUR,12,A2PYY3,
47R.F,"ZIPRECRUITER CL.A -,00001",Unknown,—,EUR,50,A3CQ3L,
483.F,AMER SPORTS INC.,Unknown,—,EUR,33,A400P6,
485B.F,"AMCOR PLC      DL -,01",Unknown,—,EUR,29,A41YMQ,
487.F,"CRESCENT CAP.BDC  DL-,001",Unknown,—,EUR,41,A2PZDL,
48D.F,ATLASSIAN CORP. CL.A,Unknown,—,EUR,20,A3DUN5,
48H.F,"INDIE SEMICON. A DL-,0001",Unknown,—,EUR,50,A3CSBE,
48K.F,KOFOLA CESKOSLOVE. KC 50,Unknown,—,EUR,50,A143XZ,
49F.SG,FINANC.D.L'ODET INH.EO 16,Unknown,—,EUR,41,662247,
49J.F,CARIS LIFE SCIEN. A O.N.,Unknown,—,EUR,32,A41A14,
49Q.F,ZENATECH INC.NEW,Unknown,—,EUR,49,A40HQQ,
49V.F,"VERTIV HOL.CL A DL-,0001",Unknown,—,EUR,11,A2PZ5A,
4A3.F,IMMATICS N.V.,Unknown,—,EUR,37,A2P72S,
4AB.F,"ABBVIE INC.        DL-,01",Pharma & Cosmetics,USA,EUR,10,A1J84E,
4AJ0.F,"ALK-ABELLO AS    DK -,50",Unknown,—,EUR,47,A3DHX9,
4BE.F,BPER BANCA           EO 3,Banking & Finance,Italy,EUR,50,897832,
4BV.SG,"BUREAU VERITAS SA EO -,12",Various services,France,EUR,39,A0M45W,
4BY.F,BYD ELECTRONIC (INTL) CO. LTD.,Unknown,—,EUR,37,A0M0HG,
BY6.F,BYD,Elektrische Geräte,China,EUR,11,A0M4W9,
4C0.F,"CONDUENT INC.     DL-,01",Unknown,—,EUR,49,A2DGMC,
4CU.F,"CENTRUS ENERGY     DL-,10",Unknown,—,EUR,11,A12CTC,
4DH.F,"DANA INC.         DL -,01",Vehicles,USA,EUR,29,A0NC7J,
4DN.F,"DENALI THERAP.INC. DL-,01",Unknown,—,EUR,29,A2H9G8,
4E2.F,"RELMADA THERAPEUT.DL-,001",Unknown,—,EUR,44,A2PSZF,
4F1.F,FLUIDRA S.A. INH.    EO 1,Unknown,—,EUR,45,A0MZNB,
4F31.F,FORESTAR GROUP INC. DL 1,Real Estate,USA,EUR,40,A2H5CR,
4FAP.F,"STAR BULK CARR.NEW DL-,01",Unknown,—,EUR,30,A2AM06,
4GC.F,NAT.STORAGE AFFIL.TR.SBI,Unknown,—,EUR,43,A14VRL,
4H3A.F,HMS NETWORKS AB,Unknown,—,EUR,6,A2DYY7,
4HE0.F,KJELL GROUP AB,Unknown,—,EUR,50,A41YZV,
4HM.F,VICAT INH.           EO 4,Construction & Construction Materials,France,EUR,24,852366,
4HU.F,WEBULL CORP.,Unknown,—,EUR,35,A40Z5Y,
4I1.DU,PHILIP MORRIS INTL INC.,Alcohol & Tobacco,USA,EUR,9,A0NDBJ,
4IH.F,"ICHOR HLDGS LTD  DL-,0001",Unknown,—,EUR,20,A2DJD8,
4IIA.F,INSTALCO AB  A,Unknown,—,EUR,27,A3DDPQ,
4IT.F,SMITHFIELD FOODS,Unknown,—,EUR,43,A40ZZF,
4IV.F,"INVITATION HOMES  DL -,01",Unknown,—,EUR,39,A2DK5V,
4J2.SG,JONES LANG LASALLE INC.,Real Estate,USA,EUR,39,908217,
4JB.F,IHS HOLDING LTD.     DL-3,Unknown,—,EUR,50,A3C5ED,
4JMA.F,JUMIA TECH. SP.ADR/2 O.N.,Unknown,—,EUR,33,A2PGZM,
4K8.F,KAMUX OYJ,Unknown,—,EUR,50,A2AJ82,
4KB.F,"KRYSTAL BIOTECH DL-,00001",Unknown,—,EUR,11,A2JH2F,
4LG.F,LANDIS+GYR GROUP AG SF 10,Others,Switzerland,EUR,19,A2DUSP,
4LL.SG,TELADOC HEALTH INC.DL-001,Healthcare & Medicine,USA,EUR,39,A14VPK,
4LN2.F,"CAPRICOR THERAP.  DL-,001",Unknown,—,EUR,31,A2PLU4,
4LT1.DE,NORTHERN OIL A.GAS DL-001,Oil & Gas,USA,EUR,31,A2QEP7,
4M2B.F,NEOBO FASTIGHETER AB  SK4,Unknown,—,EUR,50,A1J8U3,
4M7A.F,MAGELLAN AEROSPACE CORP.,Unknown,—,EUR,50,A0Q27W,
4MD.F,"DIGITAL TURBINE  DL-,0001",Internet & Software,USA,EUR,35,A14MRK,
4MGN.F,"MATCH GR.INC. NEW DL-,001",Internet & Software,USA,EUR,30,A2P75D,
4MI.F,"M/I HOMES INC.     DL-,01",Construction & Construction Materials,USA,EUR,41,888374,
4MNA.F,"MINERVA NEUROSC. DL-,0001",Unknown,—,EUR,49,A3DMH5,
4NK.F,"NORBIT ASA          NK-,1",Unknown,—,EUR,48,A2PMG8,
4OQ1.F,"AGNC INV.CORP.    DL-,001",Unknown,—,EUR,34,A2AR58,
4P0.F,"APPFOLIO INC. A  DL-,0001",Unknown,—,EUR,11,A14TU7,
4PG.F,"OTIS WORLDWID.CORP DL-,01",Machinery & Equipment,USA,EUR,21,A2P1UZ,
4Q01.F,"RIDENOW GRP. CL.B DL-,001",Unknown,—,EUR,37,A2P426,
4QK.F,"CODEXIS INC.       DL-,01",Unknown,—,EUR,49,A0Q2S4,
4QT1.F,HEXPOL,Others,Sweden,EUR,46,A14SVU,
4RB.F,"BLUE BIRD CORP.    DL-,01",Unknown,—,EUR,21,A14PN5,
4RE.F,"RENTA 4 BANCO     EO -,45",Unknown,—,EUR,50,A0Q5CB,
4RH.F,RYMAN HOSPITALITY PROP.,Unknown,—,EUR,47,A1J5LB,
4RO.F,ROOTS CORP.,Unknown,—,EUR,50,A2H5PE,
4RX0.F,"ZURN ELKAY WATER   DL-,01",Unknown,—,EUR,24,A3C4XJ,
4RY.F,AKESO INC.  O.N.,Unknown,—,EUR,50,A2P200,
4S0.DE,"SERVICENOW INC.   DL-,001",Internet & Software,USA,EUR,9,A1JX4P,
4SB.F,"SBA COMMUNICAT. A  DL-,01",Telecommunications,USA,EUR,28,A2DKP8,
4SK.F,SINOTRUK HONG KONG LTD.,Unknown,—,EUR,43,A0M734,
4SP.F,"SPIE S.A.         EO 0,47",Various services,France,EUR,39,A14UTB,
4T0.DE,"TRADEWEB MARKETS -,00001",Banking & Finance,USA,EUR,21,A2PGG8,
4TZ.F,"ORIC PHARMAC.INC.DL-,0001",Unknown,—,EUR,40,A2P208,
4U4.F,LAEKNA INC.,Unknown,—,EUR,48,A3EMMH,
4V1.F,VGP N.V.,Real Estate,Belgien,EUR,43,A0M8Y5,
4VK.F,"AON PLC A         DL -,01",Insurance,Irland,EUR,10,A2P2JR,
4W9.F,"PEXIP HOLDING ASA NK-,015",Unknown,—,EUR,44,A2P39H,
4X0.DE,STEYR MOTORS AG,Unknown,—,EUR,50,A40TC4,
4XB.F,XBIOTECH INC.,Unknown,—,EUR,49,A14QF1,
4XC1.DE,"KALVISTA PHARMA.  DL-,001",Unknown,—,EUR,21,A2DG49,
4XY.DE,API GROUP CORP.,Unknown,—,EUR,27,A2P4DS,
4Y4.F,BIO-UV GROUP SAS      EO1,Unknown,—,EUR,50,A2JQPS,
4YJ0.F,SPARTAN DELTA CORP. NEW,Unknown,—,EUR,34,A3EHTZ,
4ZG.F,"MEDIAN TECHNOLOGIE.EO-,05",Unknown,—,EUR,50,A1JCLB,
4ZL.F,"ALTA EQUIPM. GRP DL-,0001",Unknown,—,EUR,41,A2P6XQ,
4ZM.F,AEVA TEC. INC.,Unknown,—,EUR,30,A407ZD,
4ZT0.F,"ENDUR ASA         NK 0,50",Unknown,—,EUR,50,A3DMCQ,
50BA.F,BICYCLE THERAP. SP.ADR/1,Unknown,—,EUR,29,A2PKZC,
50R.F,ANDFJORD SALMON GRP  NK 1,Unknown,—,EUR,21,A2P7K9,
51J.SG,"VIVOPOWER INTL.  DL -,12",Unknown,—,EUR,48,A2DJ2T,
51L.F,LGL GROUP INC.,Unknown,—,EUR,42,A0J3YM,
526.F,MONGODB INC. CL.A,Computer & Network,USA,EUR,10,A2DYB1,
52C.F,"2CRSI S.A.  EO-,09",Unknown,—,EUR,49,A2JN55,
52K.F,"CLOUDBERRY CL.EN. NK -,25",Unknown,—,EUR,50,A2P85S,
52SA.F,SYSTEMAIR AB,Unknown,—,EUR,20,A3C9RE,
53U.F,ALTUS GROUP LTD,Unknown,—,EUR,36,A1H5H7,
541.F,"ADT INC.  DL-,01",Unknown,—,EUR,43,A2JBN6,
547A.F,"AMBU A/S NAM. B DK -,50",Healthcare & Medicine,Denmark,EUR,35,A2JAHY,
54E.F,"ARCHROCK INC.      DL-,01",Oil & Gas,USA,EUR,32,A143KH,
54F.F,"AUDAX RENOVABLES  EO 0,10",Unknown,—,EUR,50,A0HNCA,
55H0.DE,"MP MATERIALS A  DL -,0001",Unknown,—,EUR,30,A2QHVL,
55I0.F,"MIRION TECHNOL.  DL-,0001",Unknown,—,EUR,31,A3C5TU,
55O1.SG,MIDCAP FINANCIAL INVEST.,Investments & Holdings,USA,EUR,40,A2N85M,
56X.F,"VERTEX INC.       A -,001",Unknown,—,EUR,28,A2P93F,
5711.F,"ANTERO MIDSTREAM  DL -,01",Unknown,—,EUR,29,A2PFVX,
57L.MU,"SONO GROUP NV     EO -,06",Unknown,—,EUR,44,A40WHV,
57T.F,LINTEC CORP.,Unknown,—,EUR,50,874837,
58I1.F,"INTREPID POTASH  DL -,001",Resources,USA,EUR,29,A2QA6B,
58R.F,"HIGHPEAK ENERGY DL-,0001",Unknown,—,EUR,37,A2P9A4,
59P.F,PARSONS CORP.         DL1,Unknown,—,EUR,31,A2PJFZ,
59Z.F,MEDIPAL HOLDINGS CORP.,Unknown,—,EUR,50,897036,
OFK.F,ORION B,Healthcare & Medicine,Finland,EUR,15,A0J3QM,
5AX.F,"NUVALENT IN.CL.A DL-,0001",Unknown,—,EUR,9,A3CWDU,
5BG.F,B2GOLD CORP.,Resources,Canada,EUR,41,A0M889,
5BP.F,CORPORACION A.E.R.   EO 1,Unknown,—,EUR,45,A3CS39,
5BU0.F,ZHIHU INC.SP.ADR/3 CL.A,Unknown,—,EUR,50,A40CCE,
5D4.F,"DOUGLAS DYNAMICS INC. REGISTERED SHARES DL -,01",Unknown,—,EUR,49,A1CVGB,
5E2.F,"ENERGY RECOVERY  DL -,001",Unknown,—,EUR,40,A0NJUL,
5E6.F,BRC GROUP HOLDINGS INC.,Unknown,—,EUR,33,A12EVW,
5EA.F,ELANCO ANIMAL HEALTH.,Pharma & Cosmetics,USA,EUR,29,A2N6BH,
5EP.F,LOTUS TECHNOLOGY SP.ADR,Unknown,—,EUR,48,A3EYU4,
5F6.F,SUMITOMO FORESTRY,Unknown,—,EUR,50,869989,
5FG.F,"FERROGLOBE PLC    DL 7,50",Unknown,—,EUR,50,A2ACR3,
5GD.F,"INGERSOLL-RAND    DL -,01",Machinery & Equipment,USA,EUR,19,A2P070,
5GH.F,GUARDANT HEALTH CL. A,Unknown,—,EUR,10,A2N5RY,
5H1.F,ARVERNE GROUP S.A. EO 1,Unknown,—,EUR,24,A3EVME,
5IA.F,TAMURA CORP.,Unknown,—,EUR,48,863491,
5ILA.F,"IDEAL POWER INC.  DL-,001",Unknown,—,EUR,47,A2PLWN,
5IX.F,MPC ENERGY SOLUTIONS N.V.,Unknown,—,EUR,50,A2QMBK,
5KH.F,"VITAL FARMS INC. DL-,0001",Unknown,—,EUR,40,A2QAN3,
5LF.F,NUTEX HEALTH INC. O.N.,Unknown,—,EUR,40,A40GEB,
5M0B.F,MEDICOVER AB,Unknown,—,EUR,46,A2DRQV,
5MO.SG,"MONTROSE ENV.GRP -,000004",Unknown,—,EUR,34,A2P939,
5MU.F,ONE STOP SYSTEMS INC.,Unknown,—,EUR,28,A2JDGD,
5NQ.F,"AGILYX AS      NK -,01",Unknown,—,EUR,50,A2QD56,
5OV0.F,SPARC AI INC.,Unknown,—,EUR,50,A3CZBC,
5P1.SG,"PRIM SA INH.       EO-,25",Unknown,—,EUR,50,A0JEEH,
5PT.F,"PROCORE TECH.INC.DL-,0001",Unknown,—,EUR,30,A2P1MS,
5Q5.F,"SNOWFLAKE INC. A DL-,0001",Internet & Software,USA,EUR,12,A2QB38,
5Q8.F,"QUINSTREET INC     DL-,01",Internet & Software,USA,EUR,47,A0RDUR,
5QG.F,NEW FOUND GOLD CORP.,Unknown,—,EUR,50,A2QBFY,
5QQ.F,"STEM INC.        DL-,0001",Unknown,—,EUR,40,A41BP2,
5QZ0.SG,"QUANTUMSCAPE  A  DL-,0001",Unknown,—,EUR,40,A2QJX9,
5R01.F,"RAMACO RES.INC. A DL-,01",Unknown,—,EUR,38,A3EMQ8,
5RO.F,ROCHE BOBOIS S.A.     EO5,Unknown,—,EUR,40,A2JQRU,
5U2.F,CYBERTRUST JAPAN,Unknown,—,EUR,41,A3CM5S,
5VA.F,"VAXCYTE INC.  DL -,001",Unknown,—,EUR,24,A2P6R6,
5WC.F,"CLEARWATER PAPER DL-,0001",Forestry,USA,EUR,33,A0RDWM,
5WD.F,"WALKER+ DUNLOP INC.DL-,01",Unknown,—,EUR,22,A1C6W8,
5WK0.F,ALIGOS THER INC. NEW O.N.,Unknown,—,EUR,50,A40LQ4,
5XU.F,TOPAZ ENERGY CORP,Unknown,—,EUR,50,A2QF3T,
5YM.F,"MISSION PRODUCE   DL-,001",Unknown,—,EUR,26,A2QCW7,
5ZM.F,"ZOOM COMMUNIC. A DL -,001",Internet & Software,USA,EUR,20,A2PGJ2,
60A.DE,ALLEGION PLC         DL 1,Others,Irland,EUR,11,A1W869,
